,createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,reserveUSD,totalSupply,txCount,reserve00,createdAtDate,token0.decimals,token0.id,token0.name,token0.symbol,token0.totalLiquidity,token0.txCount,token1.decimals,token1.id,token1.name,token1.symbol,token1.totalLiquidity,token1.txCount,token00.decimals,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,creator_address
2363,13506193,1635430249,0xd4961d9c8789e16e76a940bd2e2eb470e4debd3d,1e-18,0.01024928,2e-18,8.37373e-15,0.0,26,0.01024928,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xfd5843190cb8bd872642b070774b55b8e6a61581,Xi Inu,XINU,0.01024928,26,9,0xfd5843190cb8bd872642b070774b55b8e6a61581,Xi Inu,XINU,0.01024928,26,
2364,13506166,1635429896,0xc7d5b036dc7811fb74a017f8621f684978ba7e05,4.69663749,462976984.7,9.39327498,43047.09641,1.414213562,875,462976984.7,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xfa55aa8cd4bb9ce767893db26823125cf4fa8219,BabyDingerInu,BABYDINGER,462976984.7,875,9,0xfa55aa8cd4bb9ce767893db26823125cf4fa8219,BabyDingerInu,BABYDINGER,462976984.7,875,
2365,13506020,1635427901,0x8e6fb6409c42077d28b23b636fe3be18e1964690,500930000000000.0,3.896485713,7.792971427,36541.7325,43588989.44,494,500930000000000.0,,18,0xb37670ed8ccd583a0ca7c4062c40a28f9465e9fb,Dende Inu,DENDE,500930000000000.0,494,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0xb37670ed8ccd583a0ca7c4062c40a28f9465e9fb,Dende Inu,DENDE,500930000000000.0,494,
2366,13506012,1635427800,0xa7f9f8833c3d862d01b452b83c78f037891898be,3e-18,0.000413387,6e-18,2.59404e-14,0.0,15,0.000413387,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xcc476d246bbdc42fd7a053788e8f636b48e6d50a,Laika Inu,LAIKA INU,0.000413387,15,9,0xcc476d246bbdc42fd7a053788e8f636b48e6d50a,Laika Inu,LAIKA INU,0.000413387,15,
2367,13506006,1635427742,0xe8f66d4179ac0c976a9798d4cf1e9b7ada426294,1e-18,3.1964e-09,2e-18,8.63025e-15,0.0,37,3.1964e-09,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0xfb04dd062ba5f412de7e4dc7b85d98ce592780dd, Kiki Inu ,KIKI,3.1964e-09,37,18,0xfb04dd062ba5f412de7e4dc7b85d98ce592780dd, Kiki Inu ,KIKI,3.1964e-09,37,
2368,13506002,1635427699,0x94e5f94e515aab2dc7a58ecc73a958cbe7beb822,5.62e-06,1.82e-16,3.64e-16,1.6294e-12,0.0,178,5.62e-06,,9,0x32f9e3daec33faf3a54dcf263190095a8ebfffc2,MAGIKARP INU,MINU,5.62e-06,178,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x32f9e3daec33faf3a54dcf263190095a8ebfffc2,MAGIKARP INU,MINU,5.62e-06,178,
2369,13505949,1635426836,0x3194c08ec6492f89c45b0510e57d69f59bc35c89,372592000000.0,2.753083056,5.506166111,25294.37278,29.39338379,1355,372592000000.0,,9,0xa5d7fdd37600b009746be994005e3f38e3b66740,Nadeko Inu,Nadeko,372592000000.0,1355,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xa5d7fdd37600b009746be994005e3f38e3b66740,Nadeko Inu,Nadeko,372592000000.0,1355,
2370,13505721,1635423810,0xfc45891fecc88bafa68f159985aa351dbb8948fb,0.011514107,1e-18,2e-18,8.33005e-15,0.0,40,0.011514107,,9,0x7a996a81778c333ee8fed69e045ae15267d85e71,Hikaru Inu,HIKARUINU,0.011514107,40,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x7a996a81778c333ee8fed69e045ae15267d85e71,Hikaru Inu,HIKARUINU,0.011514107,40,
2371,13505719,1635423804,0x4b98bf1d03d1c843ca8c3922604ee6a8cd2a0eb7,1.0,1.55542e-10,3.11083e-10,1.29656e-06,0.0,25,1.0,,0,0x65c9ec0cc0d185e9339b3ae7d9e5ef254192dfc1,Aokiji,AOKIJI,1.0,25,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,0,0x65c9ec0cc0d185e9339b3ae7d9e5ef254192dfc1,Aokiji,AOKIJI,1.0,25,
2372,13505714,1635423762,0x2b66e247772a35b3c15b96f7a645d9186a02289f,3.703069449,298125000000.0,7.406138897,35494.91729,31.6227766,682,298125000000.0,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xee6c20ba5c5623240f6e43452e5939654e14e589,Beyblade Inu,BEYBLADE,298125000000.0,682,9,0xee6c20ba5c5623240f6e43452e5939654e14e589,Beyblade Inu,BEYBLADE,298125000000.0,682,
2373,13505682,1635423343,0x53dfad37301fc874afc6745da158e4cd4eab4610,2.362502754,199435000000.0,4.725005507,21743.24563,21.32007164,155,199435000000.0,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xf1bf1c009032418b64648c5963c944b73581d548,LLawliet Inu,$LINU,199435000000.0,155,9,0xf1bf1c009032418b64648c5963c944b73581d548,LLawliet Inu,$LINU,199435000000.0,155,
2374,13505656,1635422989,0x6a41dde98df46702788f048b1f7c732dd110fcd5,509450000000.0,6.601571657,13.20314331,61873.23215,1809291.021,334,509450000000.0,,18,0x104569b5519750327b9106fa5ce74134e23ec01e,Boku No Pico Inu,BOKU,509450000000.0,334,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0x104569b5519750327b9106fa5ce74134e23ec01e,Boku No Pico Inu,BOKU,509450000000.0,334,
2375,13505623,1635422575,0xa8e202968afb59a5a3d946123d264487aeda0f5e,42629400000000.0,0.283019045,0.566038091,2471.724588,3443383.732,45,42629400000000.0,,18,0x1bd3c59b00b3a503048840ec24f39ca3321775ec,Anime Social Network,ASN,42629400000000.0,45,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0x1bd3c59b00b3a503048840ec24f39ca3321775ec,Anime Social Network,ASN,42629400000000.0,45,
2376,13505578,1635421994,0xacfd23ea7cb0a9142d0f26fb5c7bfd23802a3564,12.23114389,519529000000000.0,24.46228778,117441.6263,2451.493638,1567,519529000000000.0,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xf95fbfbae7b5b09432c4bbfec94a63d019405af7,Kiki Inu,KIKI,519529000000000.0,1567,9,0xf95fbfbae7b5b09432c4bbfec94a63d019405af7,Kiki Inu,KIKI,519529000000000.0,1567,
2377,13505535,1635421477,0xc74982a92ab024bb5b51e66686644cff7b89293c,2.69665e-13,4e-18,8e-18,3.4713e-14,0.0,24,2.69665e-13,,18,0x9259a8bb6db7a6646e772e34d80f94d42819d7e4,Clearpool,CPOOL,2.69665e-13,24,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0x9259a8bb6db7a6646e772e34d80f94d42819d7e4,Clearpool,CPOOL,2.69665e-13,24,
2378,13505524,1635421367,0x117cc9c215505f8c1fe18822d4227f86f861fdbf,0.008239732,1e-18,2e-18,8.35849e-15,0.0,89,0.008239732,,9,0x91276bb077e18d93b93a471160a65c7bc5d8ad72,Shoko Inu,SHOKO INU,0.008239732,89,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x91276bb077e18d93b93a471160a65c7bc5d8ad72,Shoko Inu,SHOKO INU,0.008239732,89,
2379,13505504,1635421175,0x209582ff421988d1f74b66742fa94fc533e3b18c,3.67738e+21,6.16368e-07,1.23274e-06,0.005331793,1501.521862,33,3.67738e+21,,9,0xbbac15e551f4d086453f0304aecf4fadf03f9885,Sapporo Shiba,SAPSHIB,3.67738e+21,33,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xbbac15e551f4d086453f0304aecf4fadf03f9885,Sapporo Shiba,SAPSHIB,3.67738e+21,33,
2380,13505486,1635421000,0x9f0ee4393e18a26716bc1cc59b9912eaf4398f0b,0.000426385,3e-18,6e-18,2.60562e-14,0.0,6,0.000426385,,9,0x59b895d52749cf4abda55b180fa10b713a2d774c,Halloween Inu,HINU,0.000426385,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x59b895d52749cf4abda55b180fa10b713a2d774c,Halloween Inu,HINU,0.000426385,6,
2381,13505425,1635419987,0x2a07160ab59a9a868e2957f394bf6bdd28e91192,107.9151106,1.81299e+16,215.8302212,936121.4201,36761.09985,12529,1.81299e+16,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xfc09c7cfd9c175dd9423ca02ae1249579ab12f12,Totoro Inu,Totoro,1.81299e+16,12529,9,0xfc09c7cfd9c175dd9423ca02ae1249579ab12f12,Totoro Inu,Totoro,1.81299e+16,12529,
2382,13505352,1635419046,0x2f59dfcfa75f0234bfbf8c0cc570500dd3078ffd,2.1013e-05,5e-17,1e-16,4.36528e-13,0.0,77,2.1013e-05,,9,0xa2e3132cf93e2197c10cdf2db4ee5a0653f292c0,nano SAITAMA,nanoSAITAMA,2.1013e-05,77,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xa2e3132cf93e2197c10cdf2db4ee5a0653f292c0,nano SAITAMA,nanoSAITAMA,2.1013e-05,77,
2383,13505252,1635417911,0xa729be4a9086eb2e42921fe10a5315e17b043d12,0.000317971,4e-18,8e-18,3.49913e-14,0.0,22,0.000317971,,9,0x27e26641e200a33839ccd02bd78da40432cde6cc,Kim Inu,KIMINU,0.000317971,22,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x27e26641e200a33839ccd02bd78da40432cde6cc,Kim Inu,KIMINU,0.000317971,22,
2384,13505165,1635416597,0x5da0cd9bf632d096b0e9b01e4c225d1a1785451a,7.66904e-12,1e-18,2e-18,9.2544e-15,0.0,478,7.66904e-12,,18,0x7d430c7354cf3441e22ecf9979b5fec8bb500911,PumpkinInu,PumpkinInuToken,7.66904e-12,478,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0x7d430c7354cf3441e22ecf9979b5fec8bb500911,PumpkinInu,PumpkinInuToken,7.66904e-12,478,
2385,13505120,1635416034,0x2385ba58d184eaed27a46b758bfa86fdf3dfd96e,1e-18,0.012143704,2e-18,8.35662e-15,0.0,88,0.012143704,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xdaa1e2fd1737026a451a330d8caee031f0d2a1c8,Kanye Inu,KANYEINU,0.012143704,88,9,0xdaa1e2fd1737026a451a330d8caee031f0d2a1c8,Kanye Inu,KANYEINU,0.012143704,88,
2386,13505083,1635415492,0xb52acc458099bcd032b68784d19afd7cc8618d5e,1e-18,0.227641,0.227641,1078.879061,0.0,32,1e-18,,18,0x7f422aaf42c205d97423e0bef9ba2009c8386337,Mines of Dalarnia,DAR,1e-18,32,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0x7f422aaf42c205d97423e0bef9ba2009c8386337,Mines of Dalarnia,DAR,1e-18,32,
2387,13504840,1635412290,0x4cdc8e3fa0e9c416f9309d07a134295912e6f9f8,5.91168e-13,2e-18,4e-18,1.75129e-14,0.0,40,5.91168e-13,,18,0xaf7b4227b6c5178e3312d49cf378d7f8cc8bc4c1,Ooki,OOKI,5.91168e-13,40,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0xaf7b4227b6c5178e3312d49cf378d7f8cc8bc4c1,Ooki,OOKI,5.91168e-13,40,
2388,13504507,1635408121,0x563260a8ce122b69298cd22185b409f133447043,0.000370144,3e-18,6e-18,2.52925e-14,0.0,11,0.000370144,,9,0x204d4e6c46817654d8e417f5fced3155dcd28da1,PUPFLOKI,PUPFLOKI,0.000370144,11,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x204d4e6c46817654d8e417f5fced3155dcd28da1,PUPFLOKI,PUPFLOKI,0.000370144,11,
2389,13504471,1635407739,0x8dd99b88e76d7196d87ec097d1138c1084d60a07,42.85795173,22113165.07,85.71590347,391296.9965,0.972111105,62,22113165.07,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xc7b89491bb148551547837ea6ccb4bb5144d8e47,ePING,ePING,22113165.07,62,9,0xc7b89491bb148551547837ea6ccb4bb5144d8e47,ePING,ePING,22113165.07,62,
2390,13504459,1635407589,0x2c2ca9e13c4d9cd76083053cd40e61a8b60399e2,1.4095e-14,7.2e-17,1.44e-16,5.87769e-13,0.0,16,1.4095e-14,,18,0x12e56851ec22874520dc4c7fa0a8a8d7dba1bac8,GEN.ART,GENART,3.05847e-10,19,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0x12e56851ec22874520dc4c7fa0a8a8d7dba1bac8,GEN.ART,GENART,3.05847e-10,19,
2391,13504351,1635406134,0x07c824a850a08f6e00a39dd6fb4d9573f99879d0,77442100000000.0,4.978106602,9.956213203,46175.5141,579.8349795,1060,77442100000000.0,,9,0x22f584edf03bda960a42dfa625df6aade6b4d51e,GHOSTBUSTER INU,GINU,77442100000000.0,1060,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x22f584edf03bda960a42dfa625df6aade6b4d51e,GHOSTBUSTER INU,GINU,77442100000000.0,1060,
2392,13504090,1635402258,0x7b77cb5ca557fa4696c67bb1a6a8816739b1a3bd,7.06e-16,1.492e-06,1.412e-15,5.6656e-12,0.0,25,1.492e-06,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xd7a7749189fb34ed463d7b21d4ed7b818a9b5775,Anime inu,ANIME,1.492e-06,25,9,0xd7a7749189fb34ed463d7b21d4ed7b818a9b5775,Anime inu,ANIME,1.492e-06,25,
2393,13504081,1635402149,0xe6eaa6946602a6f7aa1d4e242ed0f752e43f69b2,1.18153e-09,1e-18,2e-18,9.09119e-15,0.0,80,1.18153e-09,,18,0x27170e2776549c7949444f144b282ce8cb412aa2,Sadaharu Inu,SADINU,1.18153e-09,80,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0x27170e2776549c7949444f144b282ce8cb412aa2,Sadaharu Inu,SADINU,1.18153e-09,80,
2394,13504010,1635401026,0xde48f2875ebdf81332428d5ca03ac0238e839f51,3.04338e-09,1e-18,2e-18,8.70372e-15,0.0,25,3.04338e-09,,18,0x8c683d728b6a01670a6ed6589299aeafef9579b8, RYOSHIMOTO,Ryoshi,3.04338e-09,25,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0x8c683d728b6a01670a6ed6589299aeafef9579b8, RYOSHIMOTO,Ryoshi,3.04338e-09,25,
2395,13503939,1635400112,0x76d99552e8e318c1bdf9373fa28ce75997bfed5c,0.000325096,4e-18,8e-18,3.49698e-14,0.0,15,0.000325096,,9,0xa5394f47e5ba169546279ea40802a18e0712d5f3,Shepherd Inu,SHINU,0.000325096,15,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xa5394f47e5ba169546279ea40802a18e0712d5f3,Shepherd Inu,SHINU,0.000325096,15,
2396,13503783,1635398065,0x966d98b051387b99933a3c89f2b833d6b255ee37,0.000364657,3e-18,6e-18,2.49979e-14,0.0,12,0.000364657,,9,0xb2aa8e3134e8b9b188ad6f42449af75943c665d8,Dinger Dao,Dinger Dao,0.000364657,12,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xb2aa8e3134e8b9b188ad6f42449af75943c665d8,Dinger Dao,Dinger Dao,0.000364657,12,
2397,13503764,1635397751,0x99853ea879b8f621efde2a78cb45965646719df2,327416746.5,5.241009922,10.48201984,45128.238,37959.10978,2041,327416746.5,,18,0x6864174805aa892c6049c79bc3d9ea7666a4e022,Asuka Inu ,ASUKA,327416746.5,2041,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0x6864174805aa892c6049c79bc3d9ea7666a4e022,Asuka Inu ,ASUKA,327416746.5,2041,
2398,13503750,1635397552,0xb2295b0fc3f2199e42ec6b09824e71f1d3a7d9db,3.05337e-11,1.0,6.10674e-11,2.76162e-07,0.0,41,1.0,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,0,0xcf20cf6d4fb615910a16af4436788d1abebafac3,Seiya,SEIYA,1.0,41,0,0xcf20cf6d4fb615910a16af4436788d1abebafac3,Seiya,SEIYA,1.0,41,
2399,13503638,1635396177,0xcd9c46564fe81034773ea991825e95b7983f09ab,2.60108e-09,1e-18,2e-18,8.01517e-15,0.0,23,2.60108e-09,,18,0x91b0c0cb761257b3e606d77d9cbbcdc3194e7aa3,American Inu,AMERICANINU,2.60108e-09,23,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0x91b0c0cb761257b3e606d77d9cbbcdc3194e7aa3,American Inu,AMERICANINU,2.60108e-09,23,
2400,13503620,1635395974,0xa3d8ee59244b2c156832434ad04946655bafbfd6,1.0,4.48184e-11,8.96367e-11,4.06629e-07,0.0,22,1.0,,0,0x6fee1491b58bd6c927e631580dba6d3dbfd46c7a,Gon,GON,1.0,22,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,0,0x6fee1491b58bd6c927e631580dba6d3dbfd46c7a,Gon,GON,1.0,22,
2401,13503500,1635394308,0xeb7ff52a92a0df841e740d838094e0eab021c935,3e-18,0.000379495,6e-18,2.52428e-14,0.0,11,0.000379495,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xfa1f1ce0d7ddbed78ef7a10897ada2c064a14ca0,FLOINU,FLOINU,0.000379495,11,9,0xfa1f1ce0d7ddbed78ef7a10897ada2c064a14ca0,FLOINU,FLOINU,0.000379495,11,
2402,13503320,1635391811,0x5403d5f440ca43e25e3faa9d22ff5769674ce6b6,0.000227042,5e-18,1e-17,4.1433e-14,0.0,31,0.000227042,,9,0x04a9699139017336ff9df15f2896b9f89a2af9da,Dinger Inu,Dinger Inu,0.000227042,31,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x04a9699139017336ff9df15f2896b9f89a2af9da,Dinger Inu,Dinger Inu,0.000227042,31,
2403,13502936,1635386631,0x86f719d878280b4733c85c13fe5cd21977814395,1.4e-08,7.5719e-14,1.51438e-13,6.92461e-10,0.0,273,1.4e-08,,9,0x843645665a6c1035783e02b3c5ae2266702bac12,Elon Ghost,EGhost,1.4e-08,273,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x843645665a6c1035783e02b3c5ae2266702bac12,Elon Ghost,EGhost,1.4e-08,273,
2404,13502893,1635386025,0x7bc965e8f875d56fa3ee21ba490dc50085ebe26e,0.045416914,7761377270.0,0.090833828,392.737902,18749.39999,42,7761377270.0,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0xc7872f86083f408058bcf829819825ddc5cf314c,PabloShiba,PSHIB,7761377270.0,42,18,0xc7872f86083f408058bcf829819825ddc5cf314c,PabloShiba,PSHIB,7761377270.0,42,
2405,13502836,1635385194,0xf781acbec4ff4b46a8c8f8a53976fcc314957d4b,4.66031e-09,1e-18,2e-18,9.25057e-15,0.0,81,4.66031e-09,,18,0x77735134f6c70b430602d546dc3e94b3f778ad68,Battousai Inu,BATTINU,4.66031e-09,81,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0x77735134f6c70b430602d546dc3e94b3f778ad68,Battousai Inu,BATTINU,4.66031e-09,81,
2406,13502832,1635385147,0x0fa60c9800276c3dffcc9ab95e69a42894b14f49,5.206e-15,1.97e-07,1.0412e-14,4.145e-11,0.0,99,1.97e-07,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xfe65003df5dbd3b475ac5882dfa2ddf1cc0d1e91,Lucky Mario Inu,LUCKYMARIO,1.97e-07,99,9,0xfe65003df5dbd3b475ac5882dfa2ddf1cc0d1e91,Lucky Mario Inu,LUCKYMARIO,1.97e-07,99,
2407,13502764,1635384074,0x46a9aa15cb99755fae5caa55890f509cfa33fd8a,4.6e-17,2.259e-05,4.6e-17,1.89807e-13,0.0,9,2.259e-05,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xc9d29e447021eedfd565e1ac38d61d1a02d5fc27,ButtCoin,BUTT,2.259e-05,9,9,0xc9d29e447021eedfd565e1ac38d61d1a02d5fc27,ButtCoin,BUTT,2.259e-05,9,
2408,13502744,1635383733,0x4d8e8eaf2b1a92bc3ccc506911fd2596919bf4de,23.3183172,92449137440.0,46.63663441,201818.2397,45.16635916,749,92449137440.0,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xcdf6e6d4b5c840478a4b38a5c42224f5c0e6f858,Little Tsuki Inu,liltk,92449137440.0,749,9,0xcdf6e6d4b5c840478a4b38a5c42224f5c0e6f858,Little Tsuki Inu,liltk,92449137440.0,749,
2409,13502733,1635383584,0x5634f7dc1756740be8a5221f88be5a7723ef894b,4.62877e-13,3e-18,6e-18,2.59304e-14,0.0,8,4.62877e-13,,18,0x0496a4ef905cd717159b3b43665365f6670c5fe4,Aztec Inu,AZTEC,4.62877e-13,8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0x0496a4ef905cd717159b3b43665365f6670c5fe4,Aztec Inu,AZTEC,4.62877e-13,8,
2410,13502725,1635383515,0xb2d9853f058db11ca19636b002434bc0af9e5e9e,0.006730295,1e-18,2e-18,8.33159e-15,0.0,59,0.006730295,,9,0x9e7e2e881fdc4308ac56f911f5ac5aedcb6b6ffa,Shinobu Inu,SHINOBU,0.006730295,59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x9e7e2e881fdc4308ac56f911f5ac5aedcb6b6ffa,Shinobu Inu,SHINOBU,0.006730295,59,
2411,13502717,1635383401,0xe17200bbe0dd43291ba07af3e2a56f971024e892,39605000000000.0,1e-18,1e-18,3.93776e-15,0.0,38,39605000000000.0,,9,0x53dd62b6132d08774a04a1225d322b25f10ef5ae,Kedama,$Kedama,39605000000000.0,38,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x53dd62b6132d08774a04a1225d322b25f10ef5ae,Kedama,$Kedama,39605000000000.0,38,
2412,13502667,1635382757,0xdd2d284e5d16b8d4e0917526b35e0d39f355c3d7,151536000000000.0,10.59148813,21.18297627,91113.76586,1185.972241,3204,151536000000000.0,,9,0x0e84d86c3745a05d65f8051407249cd1c4970346,TOPCAT INU,TCAT,151536000000000.0,3204,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x0e84d86c3745a05d65f8051407249cd1c4970346,TOPCAT INU,TCAT,151536000000000.0,3204,
2413,13502619,1635382028,0xf914bd6990bc32adabdc8184cb9d429a3c998852,1e-18,23465022924.0,1e-18,3.93237e-15,0.0,33,23465022924.0,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xf4d5e6511473a6263725b1d4cc08c587d7acc832,Pochi Inu,POCHI,23465022924.0,33,9,0xf4d5e6511473a6263725b1d4cc08c587d7acc832,Pochi Inu,POCHI,23465022924.0,33,
2414,13502520,1635380598,0x13d0d957a467616b468c53cbb39b7e091b802e1c,4.79082e-09,1e-18,2e-18,7.87618e-15,0.0,118,4.79082e-09,,18,0x2e8a4b3a356f06a0de554f9da231b1cd17e413c3,Sanji Inu,SANJI,4.79082e-09,118,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0x2e8a4b3a356f06a0de554f9da231b1cd17e413c3,Sanji Inu,SANJI,4.79082e-09,118,
2415,13502489,1635380128,0x717628e41a34279403a6517e50ca3973cc465d99,1.49264e-11,1e-18,2e-18,8.49117e-15,0.0,42,1.49264e-11,,18,0xb13ba64d96b013c774012184129fba0f6a806392,The Werewolf Inu,WEREWOLF,1.49264e-11,42,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0xb13ba64d96b013c774012184129fba0f6a806392,The Werewolf Inu,WEREWOLF,1.49264e-11,42,
2416,13502425,1635379264,0x319556ab544dd83996e319fdc9bbfb6e0652abad,0.013499221,1e-18,2e-18,7.88416e-15,0.0,26,0.013499221,,9,0x1db6c03f546b4d7df6165342f14e5eb6dd86d0ed,Charizard,CHARIZARD,0.013499221,26,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x1db6c03f546b4d7df6165342f14e5eb6dd86d0ed,Charizard,CHARIZARD,0.013499221,26,
2417,13502410,1635379030,0x2ce95aa1367d7abe5df2c172d45b96b1f2b60a3d,4.58692e-10,1e-18,2e-18,7.87872e-15,0.0,17,4.58692e-10,,18,0x4fdf722aa67791ce6d4296b4109555353a2c7c86,SHIBJET,SHIBJET,4.58692e-10,17,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0x4fdf722aa67791ce6d4296b4109555353a2c7c86,SHIBJET,SHIBJET,4.58692e-10,17,
